created_at,display_name,followers,friends,handler_name,likes,retweets,text,user_description,user_location
2019-04-01 11:48:02,SARTAJ SALAHUDDIN  IDRISI,261.0,1100.0,sartaj_idrisi,0.0,31.0,"RT @AvinashSahuINC: Today is Modi Day.  Today we shall learn how to fool an entire Nation. 

It is a lesson for the entire Nation about wha…","Student, Student Activist, Social Activist, Muslim Activist,कांग्रेसी, सूफीवादी. .........","Mumbai, India"
2019-04-01 11:47:59,Anon,634.0,503.0,djgundala,0.0,1298.0,"RT @dhruv_rathee: ""We never said we will jail Robert Vadra""
""We said we will jail corrupts""
""Robert Vadra did rampant corruption"" 

Khud hi…",Trying to read as many books as possible. Interested in history.mythology.kids cartoons.,
2019-04-01 11:47:58,Settu Congress,231.0,561.0,SettuSasikumar,0.0,22.0,RT @JebiMather: India going through Fifth Anniversary of being fooled by #Jumla .Not again will India get fooled although we expect series…,,
2019-04-01 11:47:57,Uttam Nagar Assembly,362.0,21.0,UttamNagarINC,0.0,46.0,"RT @Kundra_Vishal: #FekuDiwas मोदी जी का ""ऐतिहासिक जुमला""

जो देशवासियों को मरते दम तक याद रहेगा

#ModiMatBanao 
#LoksabhaElections2019 
#A…",Official Twitter Handle of Uttam Nagar Assembly of @DelhiPCC | Views Personal,
2019-04-01 11:47:56,Kamran,20.0,134.0,Kamran36507387,0.0,530.0,"RT @Pawankhera: आज कल मोदी जी के समर्थक बड़े परेशान हैं। जहाँ वोट माँगने जाते हैं, वहीं वोटर बोल देता है “भाई यहाँ से जाओ, हमें फिर से #Mod…",ok,
2019-04-01 11:47:55,Rational Indian,14.0,36.0,iRationalINDIAN,0.0,66.0,"RT @INCWestBengal: Not 56 inch chest.. Its 56000+ Lies and only Lies. This man can't change.

#ModiMatBanao https://t.co/VB5pDwb6NW",,
2019-04-01 11:47:55,Senna,279.0,668.0,Ecnerwal87,0.0,198.0,"RT @SaralPatel: Narendra Modi - ""I will bring back black money within a year"" 

People - Abey Chup, #ModiMatBanao! https://t.co/r3g0zVploX",#GoodVibes/ #LifeQuotes  #Photography #Music #Contemporary #Foodie #Travel #NatureLover #ProLife #Poetry,
2019-04-01 11:47:53,SARTAJ SALAHUDDIN  IDRISI,261.0,1100.0,sartaj_idrisi,0.0,217.0,"RT @INCTelangana: Modi had promised to curtail inflation, but after 5 years in goverment it is very clear that 
Modi Ji is not at all conce…","Student, Student Activist, Social Activist, Muslim Activist,कांग्रेसी, सूफीवादी. .........","Mumbai, India"
2019-04-01 11:47:53,To The Point,259.0,83.0,sabirspf,0.0,5.0,RT @autumnshade: He has friends in the Left? #AprilFools #ModiMatBanao https://t.co/Vh6ntnmO3T,,
2019-04-01 11:47:47,Biswanath Dhar,329.0,738.0,BiswanathDhar8,0.0,3.0,"RT @SanjayKhatane: श्री @RahulGandhi का वादा- ""31 मार्च 2020 तक 20 लाख पदों को भर देंगे"", श्री @ravishndtv बोले- ""अब ऐसा मोदी क्यों नहीं कह…",,
2019-04-01 11:47:47,Akshay Sunil Kshirsagar,44.0,152.0,AkshayS_K_96,0.0,27.0,RT @Jayant_R_Patil: मै झूठ का साथ निभाता चला गया..हर रोज मै 'फूल' बनाता चला गया ! #AprilFools #FekuDiwas #ModiMatBanao #LokSabhaElections20…,,
2019-04-01 11:47:45,Rajesh Singh,179.0,347.0,Rajeshsingh7905,0.0,114.0,"RT @Yogita_singh11: मेरे हिसाब से @kanhaiyakumar का सपोर्ट उतना ही जरूरी है जितना इस नफरत भरी सरकार को हराना

क्योकि कन्हैया अगर हारा तो हर…",,
2019-04-01 11:47:45,Kamran,20.0,134.0,Kamran36507387,0.0,1260.0,"RT @JM_Scindia: देखिये कैसे आपके चौकीदार,
ले कर आये जुमलों का भंडार।

कहा गई 2 करोड़ नोकरियाँ?
दुगनी आय? हर खाते में 15 लाख?

बस बता रहे है…",ok,
2019-04-01 11:47:44,SARTAJ SALAHUDDIN  IDRISI,261.0,1100.0,sartaj_idrisi,0.0,45.0,"RT @SalmanSoz: Dear @narendramodi ji: Desperate? Don't stoop so low. BTW,

Hindus are actually angry with you, just as everyone else is. Be…","Student, Student Activist, Social Activist, Muslim Activist,कांग्रेसी, सूफीवादी. .........","Mumbai, India"
2019-04-01 11:47:44,Ankit Tripathi,83.0,77.0,tripanki,0.0,1298.0,"RT @dhruv_rathee: ""We never said we will jail Robert Vadra""
""We said we will jail corrupts""
""Robert Vadra did rampant corruption"" 

Khud hi…",Retweet's are not endorsement,India
2019-04-01 11:47:42,Navjot Singh Sidhu,8.0,12.0,SherryOnToppp,0.0,46.0,"RT @Kundra_Vishal: #FekuDiwas मोदी जी का ""ऐतिहासिक जुमला""

जो देशवासियों को मरते दम तक याद रहेगा

#ModiMatBanao 
#LoksabhaElections2019 
#A…",,
2019-04-01 11:47:42,Sara Mirza (Always Follow Bake💯),2019.0,2193.0,MirzaSarakhanum,0.0,151.0,"RT @SalmanSoz: I know this much Hindi 😂
#ModiMatBanao https://t.co/JG91enNtMc",Follow me😊I will follow bake 100%👍,India
2019-04-01 11:47:40,SARTAJ SALAHUDDIN  IDRISI,261.0,1100.0,sartaj_idrisi,0.0,26.0,"RT @KunalChoudhary_: They really have put in a lot of thought. Take a closer look. 
#ModiMatBanao https://t.co/cj3Qvkh81S","Student, Student Activist, Social Activist, Muslim Activist,कांग्रेसी, सूफीवादी. .........","Mumbai, India"
2019-04-01 11:47:39,CA. Himanshu Patel,2585.0,782.0,himanshupatel99,0.0,96.0,"RT @Kundra_Vishal: वाह मोदी जी वाह!!!
गरीबों की ""उज्जवला योजना"" के नाम पर 

अमीरों से गैस सिलेंडर की सब्सिडी वापस करवा ली पर गरीबों को दिया…","Congress Member, Spoke person - Panel in Gujarat Pradesh Congress Committee (GPCC), Convener CA Cell GPCC,Member Vichar Vibhag GPCC",
2019-04-01 11:47:34,"भाजपा भगाओ,देश बचाओ 🇮🇳Kick out BJP,Save nation",198.0,1164.0,Aaapwala,0.0,69.0,"RT @DesiPoliticks: #ModiMatBanao आज के ही दिन 'आर एस एस' के संस्थापक ""हैडगवार"" का जन्म दिन है और मूर्ख दिवस भी। इसलिए ही संघी ऐसे होते हैं…","आम आदमी पार्टी:
भय,भ्रष्टाचार,भूख,साम्प्रदायिकता,जुमलों से मुक्ति के लिए,
आम जनता के भले के लिए, 
सब को मौका दिया अब आप की बारी।
सहीसमाजवाद,सबका साथ-सबका विकास।",भारत
2019-04-01 11:47:33,SARTAJ SALAHUDDIN  IDRISI,261.0,1100.0,sartaj_idrisi,0.0,51.0,"RT @SanjaySDutt: #PMModi - What happened to ur promises ? India demands an answer.. :

- 15 lakhs to every Indian
- 2 Crore jobs/yr
- 100 s…","Student, Student Activist, Social Activist, Muslim Activist,कांग्रेसी, सूफीवादी. .........","Mumbai, India"
2019-04-01 11:47:33,Sara Mirza (Always Follow Bake💯),2019.0,2193.0,MirzaSarakhanum,0.0,1300.0,"RT @dhruv_rathee: ""We never said we will jail Robert Vadra""
""We said we will jail corrupts""
""Robert Vadra did rampant corruption"" 

Khud hi…",Follow me😊I will follow bake 100%👍,India
2019-04-01 11:47:32,taus¹7 🍕,676.0,83.0,taus17_,0.0,346.0,"RT @sushmitadevmp: I dedicate April’s fools day to the NDA government. For fooling the people of India in the name of employment, black mon…",I procrastinate so much I’ll probably put off death and never die.,Mumbai
2019-04-01 11:47:31,Rational Indian,14.0,36.0,iRationalINDIAN,0.0,57.0,"RT @anantsoniINC: #ModiMatBanao 

➡An insecure nation 
➡Bank Loot Scam
➡License to kill in the name of cow protection.
➡Choking institution…",,
2019-04-01 11:47:31,Stranger,22.0,252.0,Strange7862,0.0,288.0,"RT @HasibaAmin: BREAKING: BJP releases it's manifesto. Read here. Thread 👇(1)
#ModiMatBanao https://t.co/eiw24WKQH6",,
2019-04-01 11:47:31,#SayNoToWar,3770.0,1115.0,DhanadaKanta,0.0,218.0,"RT @SalmanSoz: Dear PM @narendramodi:

Hindu Muslim Sikh Issai

Aapas main hain bhai bhai

#ChildhoodLesson
#ModiMatBanao","Civil Engineer, Michigan alumnus, social activist by choice, passionate for Odisha's sustainable development. Back to research in smart materials at #HKUST.",Bhubaneswar
2019-04-01 11:47:30,Vidya,5720.0,1106.0,Vidyaraj51,0.0,2.0,"RT @Anish_Cherian: @TimesNow @narendramodi Chicken biriyani khane keliye pakistan chor ke saath 

#ModiMatBanao https://t.co/498PAsmmdD","State SM Coordinator @MahilaCongress "" Truth alone triumphs."" The essence of all religion is one. Only their approaches are different. -Mahatma Gandhi","Daman, India"
2019-04-01 11:47:29,मासूम भक्त,1.0,64.0,masoombhakt_,0.0,46.0,"RT @Kundra_Vishal: #FekuDiwas मोदी जी का ""ऐतिहासिक जुमला""

जो देशवासियों को मरते दम तक याद रहेगा

#ModiMatBanao 
#LoksabhaElections2019 
#A…",चाहे महंगाई सौ गुना बढ़ा दो फिर भी वोट मोदी को दूंगा,
2019-04-01 11:47:29,SARTAJ SALAHUDDIN  IDRISI,261.0,1100.0,sartaj_idrisi,0.0,85.0,"RT @SaralPatel: People of the country are tired of PM Modi's continuous lies and deceit. 

People across the country are now saying - #Modi…","Student, Student Activist, Social Activist, Muslim Activist,कांग्रेसी, सूफीवादी. .........","Mumbai, India"
2019-04-01 11:47:27,JUST FEEL,351.0,345.0,Twinkle143_,0.0,8.0,"RT @Rampuniyani1945: यह आपके बाबूजी की कविता नहीं है!
#ModiMatBanao #AprilFools https://t.co/soq8XwcYdO",,Twitter 
2019-04-01 11:47:27,Neeraj Saini INC,1263.0,291.0,NeerajSainiINC,0.0,305.0,"RT @IYC: Modi's jumla sprees have been so historic that aaj kal #ModiMatBanao has become the new tag in India for ""please don't try to fool…","Big Fan #Jannayak Shree #Ashok_Gehlot_Ji Sir My Ideal nd Role Model बेद़ाग नाम,, ढेरों काम,, 
कहो दिल से श्री गहलोत जी फिर से,,मिशन2019","Rajasthan, India"
2019-04-01 11:47:26,B.N.Tripathi,22.0,41.0,BNTripa40206913,0.0,530.0,"RT @Pawankhera: आज कल मोदी जी के समर्थक बड़े परेशान हैं। जहाँ वोट माँगने जाते हैं, वहीं वोटर बोल देता है “भाई यहाँ से जाओ, हमें फिर से #Mod…",,
2019-04-01 11:47:23,#SayNoToWar,3770.0,1115.0,DhanadaKanta,0.0,701.0,"RT @imMAK02: Modi : ""All politicians with criminal background will be prosecuted in special courts and they will be in Jail within one year…","Civil Engineer, Michigan alumnus, social activist by choice, passionate for Odisha's sustainable development. Back to research in smart materials at #HKUST.",Bhubaneswar
2019-04-01 11:47:22,Sheeri.S,285.0,396.0,siddiquis6,0.0,1084.0,"RT @INCIndia: Black money is still missing, Nirav Modi has still not been brought to justice &amp; the youth are still looking for jobs. The on…",media person| artist | revolutionist| writer| |☆|socialist| Svelte Fashionista| dreamer|,
2019-04-01 11:47:21,SARTAJ SALAHUDDIN  IDRISI,261.0,1100.0,sartaj_idrisi,0.0,187.0,"RT @Aneela_7: After demonetization

◆BJP's income increased by 81% 
◆Amit Shah's bank got 800 Cr within 5 days 
◆Jay Shah's turnover increa…","Student, Student Activist, Social Activist, Muslim Activist,कांग्रेसी, सूफीवादी. .........","Mumbai, India"
2019-04-01 11:47:19,Sara Mirza (Always Follow Bake💯),2019.0,2193.0,MirzaSarakhanum,0.0,57.0,"RT @anantsoniINC: #ModiMatBanao 

➡An insecure nation 
➡Bank Loot Scam
➡License to kill in the name of cow protection.
➡Choking institution…",Follow me😊I will follow bake 100%👍,India
2019-04-01 11:47:19,Rational Indian,14.0,36.0,iRationalINDIAN,0.0,67.0,"RT @SarcasticRofl: It feels so good to be in Smart City, traveling in Bullet Train, having 15 lakh in account, Gau Mutra Cola everywhere, R…",,
2019-04-01 11:47:18,Aquib Bagwan,372.0,59.0,aquib_bagwan17,0.0,71.0,RT @Neerajkundan: What Modi had promised was to bring the black money back to India; instead he has helped those money launders fly off fro…,"Politician🇮🇳
MBA in Marketing📖📖
State Co-Ordinator
Madhya Pradesh NSUI🙏","Burhanpur, India"
2019-04-01 11:47:17,Conrad Barwa,272.0,649.0,ConradkBarwa,0.0,701.0,"RT @imMAK02: Modi : ""All politicians with criminal background will be prosecuted in special courts and they will be in Jail within one year…","Development economist obsessed with politics, classic films and bad television. Has been accused of having the musical taste of a 16 year-old girl. Is not one.",
2019-04-01 11:47:15,Anon,634.0,503.0,djgundala,0.0,701.0,"RT @imMAK02: Modi : ""All politicians with criminal background will be prosecuted in special courts and they will be in Jail within one year…",Trying to read as many books as possible. Interested in history.mythology.kids cartoons.,
2019-04-01 11:47:12,‏‎‎‎نیتن کمار  நிடின் குமார,43.0,71.0,nitinkumarm2,0.0,187.0,"RT @Aneela_7: After demonetization

◆BJP's income increased by 81% 
◆Amit Shah's bank got 800 Cr within 5 days 
◆Jay Shah's turnover increa…",Anyone with Chowkidaar prefix is a Bigot and a piece of shit,
2019-04-01 11:47:12,Sara Mirza (Always Follow Bake💯),2019.0,2193.0,MirzaSarakhanum,0.0,346.0,"RT @sushmitadevmp: I dedicate April’s fools day to the NDA government. For fooling the people of India in the name of employment, black mon…",Follow me😊I will follow bake 100%👍,India
2019-04-01 11:47:10,azmi ali (عظمی علی),141.0,125.0,azmiali7,0.0,1300.0,"RT @dhruv_rathee: ""We never said we will jail Robert Vadra""
""We said we will jail corrupts""
""Robert Vadra did rampant corruption"" 

Khud hi…",#Liberal #Engineer #ZTE #LabaikYaHussain,"Lucknow, India"
2019-04-01 11:47:09,Mohammed Bombaywala,26.0,266.0,Mohmdkb,0.0,1300.0,"RT @dhruv_rathee: ""We never said we will jail Robert Vadra""
""We said we will jail corrupts""
""Robert Vadra did rampant corruption"" 

Khud hi…",,Mumbai
2019-04-01 11:47:08,Marender Moti,28.0,53.0,MarenderMoti,0.0,46.0,"RT @Kundra_Vishal: #FekuDiwas मोदी जी का ""ऐतिहासिक जुमला""

जो देशवासियों को मरते दम तक याद रहेगा

#ModiMatBanao 
#LoksabhaElections2019 
#A…",हिमालय को पाताल में घुसा दूंगा गटर से तेल निकाल दूंगा और फेंक फेंक कर सब को हिला दूंगा,
2019-04-01 11:47:06,Sara Mirza (Always Follow Bake💯),2019.0,2193.0,MirzaSarakhanum,0.0,701.0,"RT @imMAK02: Modi : ""All politicians with criminal background will be prosecuted in special courts and they will be in Jail within one year…",Follow me😊I will follow bake 100%👍,India
2019-04-01 11:47:05,Rational Indian,14.0,36.0,iRationalINDIAN,0.0,55.0,"RT @Ashu_24: Amul:The taste of India
Modi:The waste of India

 #HappyBhaktsDay
#ModiMatBanao 
#HappyBhaktsDay https://t.co/00DhTRLXYL",,
2019-04-01 11:47:04,Senna,279.0,668.0,Ecnerwal87,0.0,0.0,#AprilFools #ModiMatBanao #LokSabhaElections2019 #FekuDiwas https://t.co/v2pciVNpIS,#GoodVibes/ #LifeQuotes  #Photography #Music #Contemporary #Foodie #Travel #NatureLover #ProLife #Poetry,
2019-04-01 11:47:04,Taslim Ansari,14.0,251.0,AnsariTa80,0.0,846.0,"RT @INCIndia: They really have put in a lot of thought. Take a closer look. 
#ModiMatBanao https://t.co/FvtiE8jEd2",,"West Bengal, India"
2019-04-01 11:47:02,‏‎‎‎نیتن کمار  நிடின் குமார,43.0,71.0,nitinkumarm2,0.0,285.0,"RT @SalmanSoz: 🤔

Chhattisgarh - Hindus 93.25%
Madhya Pradesh - Hindus 90.89%
Rajasthan - Hindus 88.49%

Source: Census 2011

Congress 3 -…",Anyone with Chowkidaar prefix is a Bigot and a piece of shit,
2019-04-01 11:46:59,Aamir|आमिर|عامر  🇮🇳,965.0,1072.0,Aamir_Capri,0.0,1300.0,"RT @dhruv_rathee: ""We never said we will jail Robert Vadra""
""We said we will jail corrupts""
""Robert Vadra did rampant corruption"" 

Khud hi…","Poet|Sportsman|Gardener|Cook|Blogger. Jack of all trades, Master of none.  Re-tweets/Follow/Likes not necessarily​ endorsement. Mostly follow-back.","22° 48' N, 75° 50' E"
2019-04-01 11:46:58,I Support #NyayForIndia,841.0,573.0,NEERAJ677744,1.0,1.0,@TweetsSandeep #ModiMatBanao,,
2019-04-01 11:46:55,Rational Indian,14.0,36.0,iRationalINDIAN,0.0,153.0,"RT @ChaturChowkidar: Now this is no fake news and it truly is a first for a PM! The jumlas, the deceits, the fooling has all come to a head…",,
2019-04-01 11:46:54,Samad mansuri,23.0,341.0,AbdulSa30028582,0.0,1300.0,"RT @dhruv_rathee: ""We never said we will jail Robert Vadra""
""We said we will jail corrupts""
""Robert Vadra did rampant corruption"" 

Khud hi…","Live what You Believe,
believe What you Live..","New Delhi, India"
2019-04-01 11:46:53,बलवंत राय,3.0,57.0,BalwantRai_,0.0,46.0,"RT @Kundra_Vishal: #FekuDiwas मोदी जी का ""ऐतिहासिक जुमला""

जो देशवासियों को मरते दम तक याद रहेगा

#ModiMatBanao 
#LoksabhaElections2019 
#A…",एक व्यापारी हूं और संघियों के लिए अत्याचारी हूं,
2019-04-01 11:46:53,Naaz,963.0,1159.0,nazirology,0.0,0.0,I AM LOVING THIS HASHTAG. #ModiMatBanao,"Digital Learning Evangelist. Straight-faced yet paradoxical, simplicity yet edgy and predictable yet surprising. SC/IG: nazirology",नमस्ते
2019-04-01 11:46:52,Adil Qureshi,19.0,132.0,adilqr9,0.0,54.0,"RT @Fekoslovakian: Who Did This?😂
#ModiMatBanao https://t.co/KrYarU8Rc2",doNt luk iN mY eYes it mAy goeS seNsatiOnal thRouOut u;:,Meerut
2019-04-01 11:46:50,चौकीदार चोर है,111.0,76.0,Ayubalam9,0.0,0.0,#ModiMatBanao ab modiji ka vikas bada nahi ho paya to Hindu Muslim karne lage,,
2019-04-01 11:46:49,uttam sengupta,1254.0,819.0,chatukhor,0.0,15.0,RT @NH_India: This Bharatiya Jumla Party manifesto promises jobs of #chowkidars to jobless youth and 15-day notice to loan defaulters to he…,"Journalist, Executive Editor at @NH_India","New Delhi, India"
2019-04-01 11:46:49,H J,37.0,491.0,hjaba1,0.0,1300.0,"RT @dhruv_rathee: ""We never said we will jail Robert Vadra""
""We said we will jail corrupts""
""Robert Vadra did rampant corruption"" 

Khud hi…",,
2019-04-01 11:46:48,Dr. Rahil Qureshi,35.0,104.0,DrRahilQureshi2,0.0,39.0,"RT @MaharashtraPMC: #वर्धा_लोकसभा में चौकीदार मोदी जी को सुनने उमड़ा जनसैलाब!

२५ हजार लोगों की कैपेसिटी वाला मैदान आधे से ज्यादा खाली!🤣🤣…",I'm a doctor,"Madhya Pradesh, India"
2019-04-01 11:46:48,yatindra parashari,462.0,1167.0,YParashari,0.0,1300.0,"RT @dhruv_rathee: ""We never said we will jail Robert Vadra""
""We said we will jail corrupts""
""Robert Vadra did rampant corruption"" 

Khud hi…",,
2019-04-01 11:46:47,Ashok Kumar (AK),229.0,460.0,Ashokk3450,0.0,1300.0,"RT @dhruv_rathee: ""We never said we will jail Robert Vadra""
""We said we will jail corrupts""
""Robert Vadra did rampant corruption"" 

Khud hi…","Supporter of Truth - Jai Shree Ram ji, Jai Hanuman ji, Jai Khatu Shyamji, Jai-Jai Shri Radhey",
2019-04-01 11:46:45,K J Peter,23.0,14.0,peeetteerr,0.0,1300.0,"RT @dhruv_rathee: ""We never said we will jail Robert Vadra""
""We said we will jail corrupts""
""Robert Vadra did rampant corruption"" 

Khud hi…",,
2019-04-01 11:46:44,Srikanth,4814.0,391.0,JayaHoIndia,0.0,701.0,"RT @imMAK02: Modi : ""All politicians with criminal background will be prosecuted in special courts and they will be in Jail within one year…",తెలంగాణా ఆంధ్రా రెండూ నావే అనగలిగే కొద్ది మంది అదృష్టవంతుల్లో ఒకడిని.,Hyderabad
2019-04-01 11:46:44,CA. Himanshu Patel,2585.0,782.0,himanshupatel99,0.0,285.0,"RT @SalmanSoz: 🤔

Chhattisgarh - Hindus 93.25%
Madhya Pradesh - Hindus 90.89%
Rajasthan - Hindus 88.49%

Source: Census 2011

Congress 3 -…","Congress Member, Spoke person - Panel in Gujarat Pradesh Congress Committee (GPCC), Convener CA Cell GPCC,Member Vichar Vibhag GPCC",
2019-04-01 11:46:42,अंकुश शुक्ला,47.0,119.0,AnkushS36445563,0.0,0.0,"@narendramodi 2014 में बड़ोदरा से वाराणसी क्या करने आये थे,मोदी समझ रखे हो क्या सबको.
#ModiMatBanao","मोदी भक्ति नही देशभक्ति कि आदत है, इसलिए सत्ता से सवाल करता हुँ🙏🙏","गुड़गांव, भारत"
2019-04-01 11:46:42,VISHAL,3483.0,301.0,V1SH4L,0.0,285.0,"RT @SalmanSoz: 🤔

Chhattisgarh - Hindus 93.25%
Madhya Pradesh - Hindus 90.89%
Rajasthan - Hindus 88.49%

Source: Census 2011

Congress 3 -…",Cinephile. ICT Fan. Too Political.,Nawada/Delhi
2019-04-01 11:46:40,Dr.Vijender Singh,227.0,1131.0,Dr_vijender,0.0,2.0,"RT @Dr_vijender: वो झूठ बोल रहा था बड़े सलीक़े से 
मैं एतबार ना करता तो क्या करता
                 
                - मोदी जुमलों से पीड़ित…",Indian Youth Congress State Media Panelist. Ex Research Cordintor in IYC. Child Protection Consultant. Doctor. Tweets personal .RT is not endorsement,"Rajasthan, India"
2019-04-01 11:46:38,taus¹7 🍕,676.0,83.0,taus17_,0.0,55.0,"RT @Ashu_24: Amul:The taste of India
Modi:The waste of India

 #HappyBhaktsDay
#ModiMatBanao 
#HappyBhaktsDay https://t.co/00DhTRLXYL",I procrastinate so much I’ll probably put off death and never die.,Mumbai
2019-04-01 11:46:36,Adil Qureshi,19.0,132.0,adilqr9,0.0,288.0,"RT @HasibaAmin: BREAKING: BJP releases it's manifesto. Read here. Thread 👇(1)
#ModiMatBanao https://t.co/eiw24WKQH6",doNt luk iN mY eYes it mAy goeS seNsatiOnal thRouOut u;:,Meerut
2019-04-01 11:46:35,Joy Paul Puthussery,600.0,1276.0,joypaulp,0.0,1300.0,"RT @dhruv_rathee: ""We never said we will jail Robert Vadra""
""We said we will jail corrupts""
""Robert Vadra did rampant corruption"" 

Khud hi…",A Humble Servant of the People of India,Thrissur
2019-04-01 11:46:34,ziaurrehman,8.0,35.0,ziaurre12597236,0.0,0.0,"This election will check how morally courrpt we really are , and if senses prevail and we don't hallucinate about a… https://t.co/6NH21VIL3A",,
2019-04-01 11:46:33,Chowkidar hi Chor hai. Dr. Ram Puniyani,11722.0,235.0,Rampuniyani1945,23.0,8.0,"यह आपके बाबूजी की कविता नहीं है!
#ModiMatBanao #AprilFools https://t.co/soq8XwcYdO","Writer/ Activist for Human rights, Democracy, Pluralism","Mumbai, India"
2019-04-01 11:46:32,Rational Indian,14.0,36.0,iRationalINDIAN,0.0,170.0,RT @KilaFateh: Even the girls now say to those boys who promise stars and moon 😂🤣 #ModiMatBanao https://t.co/xr7eq9TYS5,,
2019-04-01 11:46:32,AditYa SwArNkAr,80.0,471.0,reallyswarnkar,0.0,1300.0,"RT @dhruv_rathee: ""We never said we will jail Robert Vadra""
""We said we will jail corrupts""
""Robert Vadra did rampant corruption"" 

Khud hi…",politically aware student                       instagram:aditya8541/AditYa SwArNkAr                facebook:AditYa SwArNkAr,"Patna, India"
2019-04-01 11:46:32,SARTAJ SALAHUDDIN  IDRISI,261.0,1100.0,sartaj_idrisi,0.0,143.0,"RT @SalmanSoz: Everyone is talking about a jobs crisis in India. 

BJP says: No crisis; plenty of jobs

Evidence?

Ghosh &amp; Ghosh EPFO repor…","Student, Student Activist, Social Activist, Muslim Activist,कांग्रेसी, सूफीवादी. .........","Mumbai, India"
2019-04-01 11:46:30,Adil Qureshi,19.0,132.0,adilqr9,0.0,170.0,RT @KilaFateh: Even the girls now say to those boys who promise stars and moon 😂🤣 #ModiMatBanao https://t.co/xr7eq9TYS5,doNt luk iN mY eYes it mAy goeS seNsatiOnal thRouOut u;:,Meerut
2019-04-01 11:46:27,Ashok Kumar (AK),229.0,460.0,Ashokk3450,0.0,96.0,"RT @Kundra_Vishal: वाह मोदी जी वाह!!!
गरीबों की ""उज्जवला योजना"" के नाम पर 

अमीरों से गैस सिलेंडर की सब्सिडी वापस करवा ली पर गरीबों को दिया…","Supporter of Truth - Jai Shree Ram ji, Jai Hanuman ji, Jai Khatu Shyamji, Jai-Jai Shri Radhey",
2019-04-01 11:46:26,IMABIGDIFF,17.0,781.0,IMABIGDIFF1,0.0,1300.0,"RT @dhruv_rathee: ""We never said we will jail Robert Vadra""
""We said we will jail corrupts""
""Robert Vadra did rampant corruption"" 

Khud hi…",,
2019-04-01 11:46:25,taus¹7 🍕,676.0,83.0,taus17_,0.0,151.0,"RT @SalmanSoz: I know this much Hindi 😂
#ModiMatBanao https://t.co/JG91enNtMc",I procrastinate so much I’ll probably put off death and never die.,Mumbai
2019-04-01 11:46:25,Kamal Prajapat,24.0,169.0,KamalPr46964862,0.0,1084.0,"RT @INCIndia: Black money is still missing, Nirav Modi has still not been brought to justice &amp; the youth are still looking for jobs. The on…",politics and government,"New Delhi, India"
2019-04-01 11:46:24,Gourab Sen,1.0,7.0,GourabS80433778,0.0,0.0,#ModiMatBanao https://t.co/kJ7ahXYvx5,,
2019-04-01 11:46:22,SARTAJ SALAHUDDIN  IDRISI,261.0,1100.0,sartaj_idrisi,0.0,198.0,"RT @SaralPatel: Narendra Modi - ""I will bring back black money within a year"" 

People - Abey Chup, #ModiMatBanao! https://t.co/r3g0zVploX","Student, Student Activist, Social Activist, Muslim Activist,कांग्रेसी, सूफीवादी. .........","Mumbai, India"
2019-04-01 11:46:20,बिल्लो चाची,16.0,57.0,BilloChachi,0.0,46.0,"RT @Kundra_Vishal: #FekuDiwas मोदी जी का ""ऐतिहासिक जुमला""

जो देशवासियों को मरते दम तक याद रहेगा

#ModiMatBanao 
#LoksabhaElections2019 
#A…",सुना सुना के इतना पागल कर दूंगी कि आत्महत्या करने पर मजबूर हो जाओगे,
2019-04-01 11:46:18,MIK 🇮🇳,53.0,1851.0,mave7rik,0.0,1300.0,"RT @dhruv_rathee: ""We never said we will jail Robert Vadra""
""We said we will jail corrupts""
""Robert Vadra did rampant corruption"" 

Khud hi…",Avid tennis & football enthusiast | Champion napper | Hopeless romantic | U2 lover | Biker | Food inhaler | Eternal stud 😜😎,Lord of Casterly Rock
2019-04-01 11:46:18,v venkataramu,235.0,194.0,vvenkataramu,0.0,49.0,"RT @geetv79: 2017: Supreme Court ruled that using religion or caste to seek votes, amounts to CORRUPT PRACTICE 👇
#CorruptModi in #ModiBacha…",With Rationalists throughout the world.Humanity is above religion. My integrity is to practice my belief & respect others beliefs.Retweet is not an endorsement.,"Karnataka, India"
2019-04-01 11:46:18,Shaikh Sameer,18.0,75.0,ShaikhS81834483,0.0,1300.0,"RT @dhruv_rathee: ""We never said we will jail Robert Vadra""
""We said we will jail corrupts""
""Robert Vadra did rampant corruption"" 

Khud hi…",,
2019-04-01 11:46:16,kalpana charudatta b,1355.0,464.0,charukalp,0.0,105.0,"RT @satyajeettambe: Drone shot of Modi ji's public meeting which is going on in Wardha Maharashtra right now.
People have understood that t…",Retired professor. 30 years teaching at M.B.A. in D.E.S. Management Institute. Active in Women Empowerment Movement. Published one book and a few articles.,"Sangli, Maharashtra."
2019-04-01 11:46:14,Adil Qureshi,19.0,132.0,adilqr9,0.0,51.0,"RT @_shriraj: #AchheDin For Amit Shah and his Family 

#RahulFromWayanad #MaithriForKarnataka #MainBhiBerozgar #ChowkidarChorHai #ModiMatBa…",doNt luk iN mY eYes it mAy goeS seNsatiOnal thRouOut u;:,Meerut
